centre;composante;iae_etape_code;iae_version_code;iae_etape_lib;id_polytech;redoublant;sexe;age;nationalite;bac;bac_annee;bac_mention;bac_lieu;titre_access;titre_acces_iea;titre_acces_pays;Boursier ;dernier_etablissement_code;dernier_etablissement_lib;premier_etablissement_code;premier_etablissement_lib;type_dernier_diplome_code;type_dernier_diplome_lib;regime_inscription
POLYTECH;POLYTECH;PL03ME;114;Ingénieur Polytech 3A ME;2122INGMECA117;N;M;19;FRANCAIS(E);S-STI;2019;Très bien;Isère;; ;;Oui;0691774D;U_LYON 1;0691774D;Université Lyon 1;040;Licence;initiale
POLYTECH;POLYTECH;MPL022;116;M2 ATRDM;2122ATRDMM2021;N;F;24;MAROCAIN(E);0031-étran;;;Etranger;; ;; ;0761904G;U_ROUEN;0761904G;Université de Rouen Normandie;503;Diplôme d'établissement étranger supérieur;apprentis.
POLYTECH;POLYTECH;PL04GI;118;Ingénieur Polytech 4A GI;2122INGSIR068;N;M;21;FRANCAIS(E);STI2D_ITEC;2018;Bien;Isère;DUT;Externe;; ;0691774D;U_LYON 1;0730858L;Université Savoie Mont Blanc;011;DUT;initiale
POLYTECH;POLYTECH;PL03MA;114;Ingénieur Polytech 3A MAT;2122INGMAT070;N;F;21;FRANCAIS(E);SVT-MA;2018;Bien;Var;; ;; ;0134009M;AIX MARSEI;0134009M;Aix-Marseille Université;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL3IFA;118;Ingénieur Polytech IF 3A;2122INGIFA052;N;M;21;FRANCAIS(E);SVT-ISN;2018;Bien;Saône Loir;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;011;DUT;apprentis.
POLYTECH;POLYTECH;PL03MA;114;Ingénieur Polytech 3A MAT;2122INGMAT071;N;M;19;FRANCAIS(E);SVT-PC;2019;Bien;Nièvre;; ;; ;0890003V;LYCEE CLAS;0762762P;Université du Havre;012;Attestation délivrée à la suite d'un cursus en CPGE;initiale
POLYTECH;POLYTECH;MPL012;116;M2 Système information GS;2122M2SIGS007;N;F;23;FRANCAIS(E);SVT-SV;2016;Passable;Ain;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;050;Maîtrise;apprentis.
POLYTECH;POLYTECH;PL03IF;114;Ingénieur Polytech 3A IF;2122INGIF094;N;M;20;FRANCAIS(E);SVT-MA;2019;Assez bien;Alpes Mari;Prepa G.E.;Externe;ALPES MARITIMES; ;0061642C;Lycée Inte;0060931E;université de Nice;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL05ME;114;Ingénieur Polytech 5A MEC;2122INGMECA118;N;M;23;FRANCAIS(E);SVT-SV;2016;Passable;Doubs;DUT;Externe;;Oui;0691774D;U_LYON 1;0450855K;Université d'Orléans;011;DUT;initiale
POLYTECH;POLYTECH;PL05GB;114;Ingénieur Polytech 5A GB;2122INGGBM100;N;F;23;FRANCAIS(E);SVT-PC;2016;Assez bien;Ille et Vi;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;034;Autre diplôme paramédical et social;cont pro
POLYTECH;POLYTECH;PL05MA;114;Ingénieur Polytech 5A MAT;2122INGMAT072;N;F;23;FRANCAIS(E);SVT-SV;2016;Très bien;Ain;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL03ME;114;Ingénieur Polytech 3A ME;2122INGMECA119;N;M;20;FRANCAIS(E);SVT-PC;2019;Très bien;Ille et Vi;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;900;Aucun diplôme supérieur;initiale
POLYTECH;POLYTECH;PL05GB;114;Ingénieur Polytech 5A GB;2122INGGBM101;N;F;22;FRANCAIS(E);SVT-ISN;2017;Assez bien;Vosges;; ;; ;0691774D;U_LYON 1;0542493S;Université de Lorraine;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;MPL021;116;M2 Medical imaging, S&S;2122M2MISSS021;N;F;22;FRANCAIS(E);SVT-ISN;2017;Assez bien;Vosges;; ;; ;0691774D;U_LYON 1;0542493S;Université de Lorraine;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL04ME;114;Ingénieur Polytech 4A MEC;2122INGMECA120;N;M;21;FRANCAIS(E);SVT-MA;2018;Très bien;Hte Loire;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;040;Licence;initiale
POLYTECH;POLYTECH;PL4IFA;118;Ingénieur Polytech IF 4A;2122INGIFA053;N;M;25;FRANCAIS(E);S-STI;2014;Bien;Rhône;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;011;DUT;apprentis.
POLYTECH;POLYTECH;PL04GB;114;Ingénieur Polytech 4A GB;2122INGGBM102;N;F;21;FRANCAIS(E);SVT-PC;2018;Très bien;Paris;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;012;Attestation délivrée à la suite d'un cursus en CPGE;initiale
POLYTECH;POLYTECH;PL05MA;114;Ingénieur Polytech 5A MAT;2122INGMAT073;N;M;22;FRANCAIS(E);SVT-SV;2017;Bien;Rhône;; ;;Oui;0691774D;U_LYON 1;0691774D;Université Lyon 1;011;DUT;initiale
POLYTECH;POLYTECH;PL05ME;114;Ingénieur Polytech 5A MEC;2122INGMECA121;N;M;22;FRANCAIS(E);SVT-ISN;2017;Très bien;Rhône;LICENCE;Externe;;Oui;0691774D;U_LYON 1;0342321N;Université de Montpellier;040;Licence;initiale
POLYTECH;POLYTECH;PL05GB;114;Ingénieur Polytech 5A GB;2122INGGBM103;N;F;23;FRANCAIS(E);SVT-MA;2016;Assez bien;Rhône;; ;;Oui;0691774D;U_LYON 1;0691774D;Université Lyon 1;016;Attestation de fin de 1ère année de médecine, de pharmacie et d'ontologie;initiale
POLYTECH;POLYTECH;PL04MM;114;Ingénieur Polytech 4A MAP;2122INGMAM060;O;M;27;COMORIEN(NE);0031-étran;2015;Passable;Etranger;; ;; ;0691774D;U_LYON 1;0830766G;Université de Toulon;072;MASTER;initiale
POLYTECH;POLYTECH;MPL021;116;M2 Medical imaging, S&S;2122M2MISSS022;N;F;23;FRANCAIS(E);SVT-MA;2016;Assez bien;Rhône;; ;;Oui;0691774D;U_LYON 1;0691774D;Université Lyon 1;016;Attestation de fin de 1ère année de médecine, de pharmacie et d'ontologie;initiale
POLYTECH;POLYTECH;PL03GB;114;Ingénieur Polytech 3A GB;2122INGGBM104;N;F;21;LIBANAIS(E);0031-étran;2018;Très bien;Etranger;; ;; ;;;0691774D;Université Lyon 1;503;Diplôme d'établissement étranger supérieur;initiale
POLYTECH;POLYTECH;PL05GB;114;Ingénieur Polytech 5A GB;2122INGGBM105;N;F;24;FRANCAIS(E);SVT-PC;2015;Bien;Bouches Rh;; ;; ;0691774D;U_LYON 1;0134009M;Aix-Marseille Université;012;Attestation délivrée à la suite d'un cursus en CPGE;cont pro
POLYTECH;POLYTECH;PL04GB;114;Ingénieur Polytech 4A GB;2122INGGBM106;N;M;22;FRANCAIS(E);S-STI;2017;Très bien;Indre;; ;;Oui;0691774D;U_LYON 1;0450855K;Université d'Orléans;029;Autre diplôme de 1er cycle (DU,.);initiale
POLYTECH;POLYTECH;PL03ME;114;Ingénieur Polytech 3A ME;2122INGMECA122;N;M;20;FRANCAIS(E);SVT-PC;2019;Assez bien;Rhône;; ;;Oui;0691774D;U_LYON 1;0691774D;Université Lyon 1;011;DUT;initiale
POLYTECH;POLYTECH;PL05ME;114;Ingénieur Polytech 5A MEC;2122INGMECA123;N;M;22;FRANCAIS(E);STI2D_ITEC;2017;Bien;Gard;; ;;Oui;0691774D;U_LYON 1;0691774D;Université Lyon 1;012;Attestation délivrée à la suite d'un cursus en CPGE;initiale
POLYTECH;POLYTECH;PL05ME;114;Ingénieur Polytech 5A MEC;2122INGMECA124;N;M;22;FRANCAIS(E);S-STI;2017;Assez bien;Var;; ;;Oui;0691774D;U_LYON 1;0134009M;Aix-Marseille Université;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL04MA;114;Ingénieur Polytech 4A MAT;2122INGMAT074;N;F;21;FRANCAIS(E);SVT-SV;2017;Bien;Rhône;; ;;Oui;0691774D;U_LYON 1;0691774D;Université Lyon 1;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL03MA;114;Ingénieur Polytech 3A MAT;2122INGMAT075;N;F;21;MAROCAIN(E);0031-étran;2018;;Etranger;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;900;Aucun diplôme supérieur;initiale
POLYTECH;POLYTECH;PL03ME;114;Ingénieur Polytech 3A ME;2122INGMECA125;N;F;22;ROUMAIN(E);0031-étran;2018;;Etranger;; ;;Oui;0691774D;U_LYON 1;0691774D;Université Lyon 1;502;Diplôme d'établissement étranger secondaire;initiale
POLYTECH;POLYTECH;PL04MM;114;Ingénieur Polytech 4A MAP;2122INGMAM061;N;F;21;BURKINABE;SVT-MA;2018;Bien;Etranger;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;012;Attestation délivrée à la suite d'un cursus en CPGE;initiale
POLYTECH;POLYTECH;PL03MM;114;Ingénieur Polytech 3A MAP;2122INGMAM062;N;M;22;FRANCAIS(E);SVT-ISN;2017;Assez bien;Belfort;; ;; ;0691774D;U_LYON 1;0251215K;Université de Franche-Comté Besançon;012;Attestation délivrée à la suite d'un cursus en CPGE;initiale
POLYTECH;POLYTECH;PL05MA;114;Ingénieur Polytech 5A MAT;2122INGMAT076;N;M;22;FRANCAIS(E);S-STI;2017;Bien;Rhône;; ;; ;0691774D;U_LYON 1;0632035V;Université Clermont Auvergne;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL05GB;114;Ingénieur Polytech 5A GB;2122INGGBM107;N;M;22;FRANCAIS(E);SVT-PC;2017;Assez bien;Nord;DUT;Externe;; ;0691774D;U_LYON 1;0597065J;Université de Lille;011;DUT;initiale
POLYTECH;POLYTECH;PL05MA;114;Ingénieur Polytech 5A MAT;2122INGMAT077;N;M;24;FRANCAIS(E);SVT-PC;2015;Bien;Rhône;; ;;Oui;0691774D;U_LYON 1;0691774D;Université Lyon 1;519;Autre diplôme supérieur;initiale
POLYTECH;POLYTECH;PL04IF;114;Ingénieur Polytech 4A IF;2122INGIF095;N;M;21;FRANCAIS(E);SVT-PC;2018;Bien;Paris;; ;; ;0691774D;U_LYON 1;0755890V;Sorbonne Université;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL05GI;118;Ingénieur Polytech 5A GI;2122INGSIR069;N;M;22;LUXEMBOURGEOIS(E);S-STI;2017;Assez bien;Meurth Mos;; ;; ;0691774D;U_LYON 1;0542493S;Université de Lorraine;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL03IF;114;Ingénieur Polytech 3A IF;2122INGIF096;N;M;20;FRANCAIS(E);STI2D;2019;Bien;Yvelines;DUT;Externe;ESSONNE;Oui;0912330N;PARIS SACL;0912330N;Université Paris-Saclay;011;DUT;initiale
POLYTECH;POLYTECH;PL05GB;114;Ingénieur Polytech 5A GB;2122INGGBM108;N;F;22;MAROCAIN(E);0031-étran;;;Etranger;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;503;Diplôme d'établissement étranger supérieur;cont pro
POLYTECH;POLYTECH;PL03IF;114;Ingénieur Polytech 3A IF;2122INGIF097;N;M;20;FRANCAIS(E);SVT-ISN;2019;Bien;Essonne;; ;; ;;;0912330N;Université Paris-Saclay;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL05ME;114;Ingénieur Polytech 5A MEC;2122INGMECA126;N;F;22;FRANCAIS(E);SVT-PC;2017;Très bien;Vaucluse;; ;;Oui;0691774D;U_LYON 1;0691774D;Université Lyon 1;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL04MM;114;Ingénieur Polytech 4A MAP;2122INGMAM063;N;M;25;IVOIRIEN(NE);0031-étran;2015;Assez bien;Etranger;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;900;Aucun diplôme supérieur;initiale
POLYTECH;POLYTECH;PL5IFA;118;Ingénieur Polytech IF 5A;2122INGIFA054;N;F;23;FRANCAIS(E);SVT-SV;2016;Assez bien;Rhône;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;010;BTS;apprentis.
POLYTECH;POLYTECH;MPL010;116;M1 MIAGE;2122MIAGEM1015;N;M;22;FRANCAIS(E);S-STI;2017;Sans mention;Val Marne;; ;;Oui;0755890V;SORBONNE U;0755890V;Sorbonne Université;040;Licence;initiale
POLYTECH;POLYTECH;PL04IF;114;Ingénieur Polytech 4A IF;2122INGIF098;N;M;21;FRANCAIS(E);SVT-MA;2018;Assez bien;Isère;; ;;Oui;0691774D;U_LYON 1;0691774D;Université Lyon 1;011;DUT;initiale
POLYTECH;POLYTECH;PL03ME;114;Ingénieur Polytech 3A ME;2122INGMECA127;N;M;20;FRANCAIS(E);SVT-PC;2019;Très bien;Doubs;; ;; ;;;0251215K;Université de Franche-Comté Besançon;012;Attestation délivrée à la suite d'un cursus en CPGE;initiale
POLYTECH;POLYTECH;PL5IFA;118;Ingénieur Polytech IF 5A;2122INGIFA055;N;F;22;FRANCAIS(E);S-STI;2017;Bien;Hte Marne;; ;; ;0691774D;U_LYON 1;0211237F;Université de Bourgogne;011;DUT;apprentis.
POLYTECH;POLYTECH;PL3IFA;118;Ingénieur Polytech IF 3A;2122INGIFA056;N;M;20;FRANCAIS(E);S-STI;2019;Bien;Saône Loir;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;011;DUT;apprentis.
POLYTECH;POLYTECH;PL05GB;114;Ingénieur Polytech 5A GB;2122INGGBM109;N;F;22;FRANCAIS(E);SVT-MA;2017;Très bien;Marne;; ;; ;0691774D;U_LYON 1;0511296G;Université de Reims Champagne Ardenne;012;Attestation délivrée à la suite d'un cursus en CPGE;initiale
POLYTECH;POLYTECH;PL04MA;114;Ingénieur Polytech 4A MAT;2122INGMAT078;N;F;22;FRANCAIS(E);SVT-MA;2017;Bien;Saône Loir;; ;; ;0691774D;U_LYON 1;0211237F;Université de Bourgogne;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL05MM;114;Ingénieur Polytech 5A MAP;2122INGMAM064;N;M;25;FRANCAIS(E);S-STI;2014;Assez bien;Bouches Rh;LICENCE;Externe;;Oui;0691774D;U_LYON 1;0134009M;Aix-Marseille Université;040;Licence;initiale
POLYTECH;POLYTECH;PL4IFA;118;Ingénieur Polytech IF 4A;2122INGIFA057;N;M;22;PORTUGAIS(E);STI2D_SIN;2018;Bien;Isère;; ;; ;0691774D;U_LYON 1;0730858L;Université Savoie Mont Blanc;011;DUT;apprentis.
POLYTECH;POLYTECH;PL04ME;114;Ingénieur Polytech 4A MEC;2122INGMECA128;N;M;21;FRANCAIS(E);BIO-MA;2018;Bien;Cher;; ;; ;0691774D;U_LYON 1;0370800U;Université de Tours;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL04MA;114;Ingénieur Polytech 4A MAT;2122INGMAT079;N;F;21;FRANCAIS(E);SVT-SV;2018;Bien;Ain;; ;;Oui;0691774D;U_LYON 1;0730858L;Université Savoie Mont Blanc;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL03GB;114;Ingénieur Polytech 3A GB;2122INGGBM110;N;M;20;FRANCAIS(E);SVT-PC;2019;Très bien;Haut Rhin;; ;; ;0670080Y;LYCEE POLY;0673021V;Université de Strasbourg;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;MPL012;116;M2 Système information GS;2122M2SIGS008;N;M;22;FRANCAIS(E);SVT-ISN;2017;Assez bien;Rhône;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;050;Maîtrise;apprentis.
POLYTECH;POLYTECH;PL03MA;114;Ingénieur Polytech 3A MAT;2122INGMAT080;N;F;21;ALGERIEN(NE);0031-étran;2018;Bien;Etranger;; ;; ;;;0691774D;Université Lyon 1;900;Aucun diplôme supérieur;initiale
POLYTECH;POLYTECH;PL05ME;114;Ingénieur Polytech 5A MEC;2122INGMECA129;N;M;22;FRANCAIS(E);SVT-PC;2017;Très bien;Savoie;; ;;Oui;0691774D;U_LYON 1;0730858L;Université Savoie Mont Blanc;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL03IF;114;Ingénieur Polytech 3A IF;2122INGIF099;N;M;20;FRANCAIS(E);S-STI;2019;Très bien;Rhône;; ;;Oui;0691774D;U_LYON 1;0691774D;Université Lyon 1;011;DUT;initiale
POLYTECH;POLYTECH;MPL022;116;M2 ATRDM;2122ATRDMM2022;N;F;25;CAMEROUNAIS(E);0031-étran;2014;Passable;Etranger;; ;; ;0590348H;HEI;0691774D;Université Lyon 1;073;Diplôme d'ingénieur (universitaire ou non);apprentis.
POLYTECH;POLYTECH;PL03ME;114;Ingénieur Polytech 3A ME;2122INGMECA130;N;M;21;FRANCAIS(E);S-STI;2018;Assez bien;Ille et Vi;; ;;Oui;0350029S;LYCEE TECH;0691774D;Université Lyon 1;010;BTS;initiale
POLYTECH;POLYTECH;PL3IFA;118;Ingénieur Polytech IF 3A;2122INGIFA058;N;M;21;FRANCAIS(E);SVT-SV;2018;Bien;Rhône;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;011;DUT;apprentis.
POLYTECH;POLYTECH;PL05ME;114;Ingénieur Polytech 5A MEC;2122INGMECA131;N;M;22;FRANCAIS(E);SVT-MA;2017;Bien;Pas Calais;LICENCE;Externe;; ;0691774D;U_LYON 1;0597065J;Université de Lille;040;Licence;initiale
POLYTECH;POLYTECH;PLIFA5;118;Ingénieur Polytech IF 5A;2122INGIFA059;N;F;21;FRANCAIS(E);SVT-ISN;2017;Très bien;Loire;; ;; ;0691774D;U_LYON 1;0632035V;Université Clermont Auvergne;519;Autre diplôme supérieur;apprentis.
POLYTECH;POLYTECH;PL05ME;114;Ingénieur Polytech 5A MEC;2122INGMECA132;O;M;23;FRANCAIS(E);SVT-MA;2016;Assez bien;Yvelines;; ;; ;0691774D;U_LYON 1;0751721N;Université Paris 5;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL03ME;114;Ingénieur Polytech 3A ME;2122INGMECA133;N;M;20;FRANCAIS(E);SVT-MA;2019;Assez bien;Saône Loir;; ;; ;0710012C;LYCEE TECH;0691774D;Université Lyon 1;012;Attestation délivrée à la suite d'un cursus en CPGE;initiale
POLYTECH;POLYTECH;PL05ME;114;Ingénieur Polytech 5A MEC;2122INGMECA134;O;M;24;FRANCAIS(E);SVT-MA;2015;Bien;Ardèche;; ;; ;0691774D;U_LYON 1;0421095M;Université Jean Monnet (Saint Etienne);900;Aucun diplôme supérieur;initiale
POLYTECH;POLYTECH;PL05MM;114;Ingénieur Polytech 5A MAP;2122INGMAM065;N;M;22;FRANCAIS(E);SVT-MA;2017;Bien;Hte Savoie;; ;;Oui;0691774D;U_LYON 1;0632035V;Université Clermont Auvergne;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL05MM;114;Ingénieur Polytech 5A MAP;2122INGMAM066;N;M;22;FRANCAIS(E);SVT-MA;2017;Très bien;Deux Sèvre;; ;;Oui;0691774D;U_LYON 1;0490970N;Université d'Angers;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL3IFA;118;Ingénieur Polytech IF 3A;2122INGIFA060;N;M;26;FRANCAIS(E);SVT-SV;2013;Assez bien;Rhône;; ;; ;0690542P;LY PR DES;0690195M;Institut catholique de Lyon(UCLy);010;BTS;apprentis.
POLYTECH;POLYTECH;PL05ME;114;Ingénieur Polytech 5A MEC;2122INGMECA135;N;M;24;FRANCAIS(E);S-STI;2014;Bien;Meurth Mos;DUT;Externe;;Oui;0691774D;U_LYON 1;0542493S;Université de Lorraine;011;DUT;initiale
POLYTECH;POLYTECH;PL4IFA;118;Ingénieur Polytech IF 4A;2122INGIFA061;N;F;22;FRANCAIS(E);S-STI;2017;Assez bien;Loire;; ;; ;0691774D;U_LYON 1;0632035V;Université Clermont Auvergne;011;DUT;apprentis.
POLYTECH;POLYTECH;PL05GI;118;Ingénieur Polytech 5A GI;2122INGSIR070;N;M;23;FRANCAIS(E);SVT-MA;2017;Passable;Bouches Rh;; ;;Oui;0691774D;U_LYON 1;0134009M;Aix-Marseille Université;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL00EI;113;Echanges internationaux;2122ECHINT005;N;F;23;ESPAGNOL(E);0031-étran;;;Etranger;; ;; ;;;0691774D;Université Lyon 1;502;Diplôme d'établissement étranger secondaire;initiale
POLYTECH;POLYTECH;PL05IF;114;Ingénieur Polytech 5A IF;2122INGIF100;N;M;23;FRANCAIS(E);SVT-ISN;2016;Très bien;Jura;DUT;Externe;; ;0691774D;U_LYON 1;0900424X;Univ Techno de Belfort-Montbeliard-UTBM;011;DUT;initiale
POLYTECH;POLYTECH;PL3IFA;118;Ingénieur Polytech IF 3A;2122INGIFA062;N;M;20;FRANCAIS(E);S-STI;2019;Bien;Rhône;; ;; ;0730858L;U_SAVOIE;0730858L;Université Savoie Mont Blanc;011;DUT;apprentis.
POLYTECH;POLYTECH;PL03IF;114;Ingénieur Polytech 3A IF;2122INGIF101;N;M;20;FRANCAIS(E);S-STI;2019;Sans mention;Loire Atla;Ingénieur;Externe;MAINE ET LOIRE;Oui;0490970N;U_ANGERS;0490970N;Université d'Angers;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL04MM;114;Ingénieur Polytech 4A MAP;2122INGMAM067;N;M;21;FRANCAIS(E);SVT-MA;2018;Assez bien;Haut Rhin;LICENCE;Externe;;Oui;0691774D;U_LYON 1;0673021V;Université de Strasbourg;900;Aucun diplôme supérieur;initiale
POLYTECH;POLYTECH;MPL022;116;M2 ATRDM;2122ATRDMM2023;N;F;25;ITALIEN(NE);SVT-SV;2015;Passable;Rhône;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;051;Maîtrise IUP, Maîtrise LMD parcours IUP;apprentis.
POLYTECH;POLYTECH;PL04MM;114;Ingénieur Polytech 4A MAP;2122INGMAM068;N;M;21;FRANCAIS(E);S-STI;2018;Bien;Rhône;Ingénieur;Externe;;Oui;0691774D;U_LYON 1;0134009M;Aix-Marseille Université;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL04ME;114;Ingénieur Polytech 4A MEC;2122INGMECA136;N;M;21;SENEGALAIS(E);0031-étran;2018;Assez bien;Etranger;; ;; ;0691774D;U_LYON 1;0623957P;Université d'Artois;502;Diplôme d'établissement étranger secondaire;initiale
POLYTECH;POLYTECH;PL4IFA;118;Ingénieur Polytech IF 4A;2122INGIFA063;N;M;21;FRANCAIS(E);S-STI;2018;Assez bien;Oise;; ;; ;0691774D;U_LYON 1;0801344B;Université d'Amiens;011;DUT;apprentis.
POLYTECH;POLYTECH;PL03GB;114;Ingénieur Polytech 3A GB;2122INGGBM111;N;M;20;FRANCAIS(E);SVT-MA;2019;Bien;Mayenne;; ;;Oui;0490970N;U_ANGERS;0490970N;Université d'Angers;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL03GB;114;Ingénieur Polytech 3A GB;2122INGGBM112;N;F;20;FRANCAIS(E);BIO-MA;2019;Très bien;Hte Savoie;Prepa G.E.;Externe;; ;0730858L;U_SAVOIE;0730858L;Université Savoie Mont Blanc;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL4IFA;118;Ingénieur Polytech IF 4A;2122INGIFA064;N;M;28;VIETNAMIEN(NE);0031-étran;2011;Très bien;Etranger;; ;; ;0691774D;U_LYON 1;0691775E;Université Lyon 2;011;DUT;apprentis.
POLYTECH;POLYTECH;PL04GB;114;Ingénieur Polytech 4A GB;2122INGGBM113;N;F;21;JAPONAIS(E);SVT-PC;2018;Bien;Ain;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;040;Licence;initiale
POLYTECH;POLYTECH;PL04MM;114;Ingénieur Polytech 4A MAP;2122INGMAM069;N;F;22;FRANCAIS(E);SVT-MA;2017;Bien;Loire Atla;; ;; ;0691774D;U_LYON 1;0060931E;université de Nice;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL04GI;118;Ingénieur Polytech 4A GI;2122INGSIR071;N;M;23;FRANCAIS(E);Bac Pro. I;2017;Bien;Rhône;Ingénieur;Externe;;Oui;0691774D;U_LYON 1;0691774D;Université Lyon 1;012;Attestation délivrée à la suite d'un cursus en CPGE;initiale
POLYTECH;POLYTECH;MPL010;116;M1 MIAGE;2122MIAGEM1016;N;F;24;KIRGHIZISTANAIS(E);0031-étran;2016;Très bien;Etranger;; ;; ;0383493R;U_GRALP;0383493R;Université Grenoble Alpes;040;Licence;initiale
POLYTECH;POLYTECH;PL03IF;114;Ingénieur Polytech 3A IF;2122INGIF102;N;F;20;FRANCAIS(E);SVT-MA;2019;Bien;Loire Atla;LICENCE;Externe;PARIS;Oui;0755890V;SORBONNE U;0755890V;Sorbonne Université;012;Attestation délivrée à la suite d'un cursus en CPGE;initiale
POLYTECH;POLYTECH;MPL012;116;M2 Système information GS;2122M2SIGS009;N;M;23;FRANCAIS(E);SVT-SV;2016;Assez bien;Allier;; ;; ;0691774D;U_LYON 1;0632035V;Université Clermont Auvergne;050;Maîtrise;apprentis.
POLYTECH;POLYTECH;PL05GB;114;Ingénieur Polytech 5A GB;2122INGGBM114;N;F;22;FRANCAIS(E);SVT-SV;2017;Très bien;Isère;; ;; ;0691774D;U_LYON 1;0383493R;Université Grenoble Alpes;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL03MM;114;Ingénieur Polytech 3A MAP;2122INGMAM070;N;M;20;FRANCAIS(E);SVT-MA;2019;Bien;Ardèche;; ;;Oui;0420041S;LYCEE CLAU;0691774D;Université Lyon 1;012;Attestation délivrée à la suite d'un cursus en CPGE;initiale
POLYTECH;POLYTECH;PL03MM;114;Ingénieur Polytech 3A MAP;2122INGMAM071;N;M;20;FRANCAIS(E);SVT-MA;2019;Bien;Hérault;; ;; ;0342321N;U_MONTPELL;0342321N;Université de Montpellier;519;Autre diplôme supérieur;initiale
POLYTECH;POLYTECH;PL03MM;114;Ingénieur Polytech 3A MAP;2122INGMAM072;N;M;20;FRANCAIS(E);SVT-MA;2019;Très bien;Isère;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL05IF;114;Ingénieur Polytech 5A IF;2122INGIF103;N;M;22;FRANCAIS(E);SVT-PC;2017;Assez bien;Nord;; ;;Oui;0691774D;U_LYON 1;0597065J;Université de Lille;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL04GB;114;Ingénieur Polytech 4A GB;2122INGGBM115;N;F;22;FRANCAIS(E);SVT-PC;2017;Bien;Rhône;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL04GI;118;Ingénieur Polytech 4A GI;2122INGSIR072;N;M;22;FRANCAIS(E);S-STI;2017;Bien;Oise;; ;;Oui;0691774D;U_LYON 1;0911101C;Université Paris 11;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL05MA;114;Ingénieur Polytech 5A MAT;2122INGMAT081;N;M;22;FRANCAIS(E);SVT-MA;2017;Assez bien;Rhône;; ;;Oui;0691774D;U_LYON 1;0542493S;Université de Lorraine;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL03MM;114;Ingénieur Polytech 3A MAP;2122INGMAM073;N;M;21;FRANCAIS(E);SVT-ISN;2018;Assez bien;Paris;; ;; ;0750660K;LYCEE CLAS;0755976N;Université de Paris;012;Attestation délivrée à la suite d'un cursus en CPGE;initiale
